SOURCE_ID,l,b,parallax,parallax_error
2069451999268482944,82.02062691427334,0.6385040886527651,0.6450050814812289,0.029313199698590187
2069434437146079616,81.63335009310563,0.8091855210900335,0.568134946036518,0.28300509127783846
2069443134455980032,81.75428670187587,0.6184249605882186,1.297172585787881,0.030934321920500312
2069421316020326400,81.60622084144623,0.7047588509892966,-1.8617203908086122,0.8547445723810269
2069440042077635200,81.6291729559455,0.5573408061299083,0.9177620535975357,0.46494668465553207
2069448254056980992,81.84757442525438,0.5671202569325701,0.7616678079132269,0.07782299796082098
2069449181769935360,81.81434236793922,0.6266852545987903,0.6702387520703481,0.10000409123455303
2069450483144449024,81.91321510659188,0.5958375257391989,-0.8212055618868609,0.6427606597758343
2069441175950893824,81.66913231625288,0.6165399762633058,0.7700083900913233,0.7550880940870868
2069432586016379264,81.54435071144664,0.8471555709645167,0.7789665342306903,0.21920398780533137
2069452063691403776,82.01313188068765,0.6466125059885108,0.9160796492432202,0.21497144840922444
2069445019944844160,81.6371846231379,0.7202863038374051,0.9571434861607866,0.1887874647553101
2069435540953883392,81.53516806058391,0.859630744553271,0.6026555276895774,0.18026857389910939
2069416333860047104,81.50697755639422,0.5840136250982606,0.9060881464755666,0.05956688705729302
2069419628103964416,81.51558187132213,0.6396367198442141,0.8226066887217084,0.8174713434284628
2069444538909150336,81.6831995215631,0.6887779540904924,1.101906675235471,0.4243001111283793
2069449795949681792,81.89632308165037,0.6166795696333561,1.258715414263688,1.134764910895552
2069432856602024832,81.57264756029468,0.7642119186803114,3.3176727215893367,0.21838392327375164
2069437568178446720,81.61651093882,0.8618374470611109,-0.2685330391391056,0.30372580405334837
2069415784104216192,81.540920865355,0.5264981592164915,0.8140888966408091,0.12945172958182902
2069437323364104576,81.58360929545162,0.889747540465868,-0.6666946704552643,0.9879378834223367
2069442412901461632,81.78797905240728,0.5739641186342033,4.0323642558590285,0.23159454498435184
2069442756498858496,81.75109222244245,0.6190209467898955,1.3109958523840137,0.3235423257868241
2069415681025001344,81.52484173938583,0.5280492841029052,1.2326401289449613,0.042468432672878316
2069420487092268544,81.60031900184488,0.6785673211774905,1.9836025691056198,0.22755220347667277
